TITLE     = "Fluent Common Fluid Files Data"
VARIABLES = "X"
"Y"
"Static Pressure"
DATASETAUXDATA Common.DensityVar="7"
DATASETAUXDATA Common.PressureVar="15"
DATASETAUXDATA Common.TemperatureVar="17"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="12"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="10"
DATASETAUXDATA Common.UVar="18"
DATASETAUXDATA Common.VectorVarsAreVelocity="True"
DATASETAUXDATA Common.ViscosityVar="11"
DATASETAUXDATA Common.VVar="19"
DATASETAUXDATA Common.WVar="20"
ZONE T="Slice: Y=-1.48"
 STRANDID=7, SOLUTIONTIME=0
 I=223, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(DOUBLE DOUBLE DOUBLE )
 4.189969506E+01 4.182894533E+01 4.175582440E+01 4.168192193E+01 4.160751232E+01
 4.153221320E+01 4.144169430E+01 4.128425918E+01 4.091162445E+01 3.992244386E+01
 3.353531693E+01
ZONE T="Slice: Y=-1.11902"
 STRANDID=12, SOLUTIONTIME=0
 I=221, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(DOUBLE DOUBLE DOUBLE )
 2.371074475E+00 2.367937249E+00 2.364790052E+00 2.361638339E+00 2.358486421E+00
 2.355334506E+00 2.352171974E+00 2.349012942E+00 2.345855855E+00 2.342690171E+00
 2.339529917E+00 2.336358250E+00 2.333194085E+00 2.330028537E+00 2.326858685E+00
 2.323686084E+00 2.320514031E+00 2.317348290E+00 2.314173938E+00 2.311002341E+00
 2.307833479E+00 2.304658063E+00 2.301485899E+00 2.298316211E+00 2.295142403E+00
 2.291969956E+00 2.288798280E+00 2.285627493E+00 2.282455301E+00 2.279283007E+00
 2.276112762E+00 2.272942014E+00 2.269770201E+00 2.266600067E+00 2.263431046E+00
 2.260260467E+00 2.257090316E+00 2.253922143E+00 2.250754498E+00 2.247585525E+00
 2.244418038E+00 2.241252198E+00 2.238086218E+00 2.234920606E+00 2.231755731E+00
 2.228591576E+00 2.225429383E+00 2.222267596E+00 2.219108320E+00 2.215949844E+00
 2.212790097E+00 2.209637125E+00 2.206482262E+00 2.203327331E+00 2.200177254E+00
 2.197024983E+00 2.193877223E+00 2.190729954E+00 2.187587967E+00 2.184446281E+00
 2.181307749E+00 2.178170561E+00 2.175033112E+00 2.171897959E+00 2.168767958E+00
 2.165637799E+00 2.162511625E+00 2.159385153E+00 2.156257905E+00 2.153139839E+00
 2.150018314E+00 2.146898683E+00 2.143783685E+00 2.140666408E+00 2.137556699E+00
 2.134448434E+00 2.131339201E+00 2.128238126E+00 2.125144227E+00 2.122060583E+00
 2.121121745E+00 2.120183942E+00 2.119250980E+00 2.118318922E+00 2.117389304E+00
 2.116463645E+00 2.115548357E+00 2.114636515E+00 2.113737083E+00 2.112848113E+00
 2.111976351E+00 2.111135002E+00 2.110335677E+00 2.109632074E+00 2.109121268E+00
 2.109050940E+00 2.109421229E+00 2.110031335E+00 2.110831889E+00 2.111692623E+00
 2.112586438E+00 2.113498004E+00 2.114423985E+00 2.115359869E+00 2.116307769E+00
 2.117261064E+00 2.118217649E+00 2.119175932E+00 2.120137119E+00 2.121096527E+00
 2.122060584E+00 2.125234118E+00 2.128412355E+00 2.131592650E+00 2.134775113E+00
 2.137957470E+00 2.141140214E+00 2.144322017E+00 2.147504366E+00 2.150685196E+00
 2.153867099E+00 2.157047317E+00 2.160227350E+00 2.163408890E+00 2.166589035E+00
 2.169769410E+00 2.172949988E+00 2.176129553E+00 2.179309121E+00 2.182489716E+00
 2.185669768E+00 2.188849099E+00 2.192030250E+00 2.195210384E+00 2.198390598E+00
 2.201569872E+00 2.204749129E+00 2.207927812E+00 2.211105399E+00 2.214284282E+00
 2.217461667E+00 2.220637824E+00 2.223813330E+00 2.226985586E+00 2.230158458E+00
 2.233326339E+00 2.236491605E+00 2.239653466E+00 2.242810873E+00 2.245962622E+00
 2.249110453E+00 2.252255863E+00 2.255393670E+00 2.258524873E+00 2.261652458E+00
 2.264768968E+00 2.267886910E+00 2.270992579E+00 2.274098991E+00 2.277192538E+00
 2.280283218E+00 2.283377220E+00 2.286462456E+00 2.289540880E+00 2.292621987E+00
 2.295702988E+00 2.298777692E+00 2.301857028E+00 2.304940581E+00 2.308023239E+00
 2.311117948E+00 2.314207798E+00 2.317318165E+00 2.320419804E+00 2.323541526E+00
 2.326672221E+00 2.329814669E+00 2.332966860E+00 2.336125027E+00 2.339293513E+00
 2.342465386E+00 2.345643291E+00 2.348823968E+00 2.352005337E+00 2.355188326E+00
 2.358370361E+00 2.361551412E+00 2.364727580E+00 2.367903281E+00 2.371074504E+00
 2.371074594E+00 2.371074589E+00 2.371074585E+00 2.371074581E+00 2.371074577E+00
 2.371074572E+00 2.371074568E+00 2.371074564E+00 2.371074560E+00 2.371074555E+00
 2.371074551E+00 2.371074547E+00 2.371074543E+00 2.371074539E+00 2.371074543E+00
 2.371074546E+00 2.371074550E+00 2.371074553E+00 2.371074557E+00 2.371074561E+00
 2.371074564E+00 2.371074559E+00 2.371074545E+00 2.371074531E+00 2.371074517E+00
 2.371074504E+00 2.371074490E+00 2.371074476E+00 2.371074463E+00 2.371074449E+00
 2.371074475E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00 -1.119024390E+00
 -1.119024390E+00
 3.862962644E+01 2.593589305E+01 9.837166930E+00 -5.495406678E+00 -2.059078494E+01
 -3.183710704E+01 -4.270568328E+01 -5.614873712E+01 -6.646000509E+01 -7.727166785E+01
 -8.379620463E+01 -8.786556940E+01 -9.791504228E+01 -1.060884240E+02 -1.088022281E+02
 -1.088095679E+02 -1.171372523E+02 -1.186258297E+02 -1.130326642E+02 -1.210038221E+02
 -1.227142629E+02 -1.182781267E+02 -1.195905610E+02 -1.184504812E+02 -1.177257164E+02
 -1.176673748E+02 -1.156098759E+02 -1.159006817E+02 -1.160839575E+02 -1.146672754E+02
 -1.141583152E+02 -1.135496941E+02 -1.122651592E+02 -1.118283262E+02 -1.122389783E+02
 -1.116433318E+02 -1.103947347E+02 -1.105781707E+02 -1.121260505E+02 -1.127792544E+02
 -1.125924130E+02 -1.132398250E+02 -1.120360493E+02 -1.094489928E+02 -1.101705191E+02
 -1.115183689E+02 -1.119917339E+02 -1.108848690E+02 -1.080913840E+02 -1.077231756E+02
 -1.025035656E+02 -9.642189634E+01 -9.671858121E+01 -9.225539142E+01 -8.725088805E+01
 -8.602577270E+01 -8.326332821E+01 -7.859939480E+01 -7.207258675E+01 -6.452384027E+01
 -5.687723948E+01 -5.095376723E+01 -4.573126417E+01 -3.871901996E+01 -3.013057363E+01
 -2.041628839E+01 -1.177435924E+01 -4.705062788E+00 4.270159924E+00 1.428619120E+01
 2.320186259E+01 3.210838982E+01 4.112839828E+01 5.125344136E+01 6.260667518E+01
 7.247173512E+01 8.232447382E+01 9.482050177E+01 1.094986012E+02 1.239165012E+02
 1.355126465E+02 1.451105448E+02 1.546846529E+02 1.639201855E+02 1.737848940E+02
 1.876206381E+02 2.039779005E+02 2.239453849E+02 2.496001103E+02 2.782119176E+02
 3.121248143E+02 3.549839900E+02 4.052775836E+02 4.302151941E+02 3.494952499E+02
 9.996474312E+01 -1.884101169E+02 -4.203186229E+02 -5.436182000E+02 -5.500231289E+02
 -5.448881546E+02 -5.439702746E+02 -5.469659851E+02 -5.487103064E+02 -5.424144718E+02
 -5.257509735E+02 -5.045828853E+02 -4.846268471E+02 -4.691652027E+02 -4.676303148E+02
 -4.744469060E+02 -4.455050311E+02 -3.954263157E+02 -3.628285197E+02 -3.371163318E+02
 -3.142697544E+02 -2.926614167E+02 -2.720506977E+02 -2.539617545E+02 -2.401723972E+02
 -2.268445756E+02 -2.153377180E+02 -2.082068371E+02 -1.978210094E+02 -1.894084645E+02
 -1.855511362E+02 -1.810367905E+02 -1.800169878E+02 -1.822753893E+02 -1.824781133E+02
 -1.822427362E+02 -1.857214350E+02 -1.875709395E+02 -1.850583118E+02 -1.832990586E+02
 -1.830288139E+02 -1.820765091E+02 -1.876490995E+02 -1.958835886E+02 -1.960909411E+02
 -1.987801186E+02 -2.033934960E+02 -2.020908778E+02 -1.984051193E+02 -1.948818199E+02
 -1.913657085E+02 -1.870617073E+02 -1.815559238E+02 -1.747963664E+02 -1.656860535E+02
 -1.559509403E+02 -1.474729913E+02 -1.371173930E+02 -1.248675628E+02 -1.121241193E+02
 -9.831671315E+01 -8.485788948E+01 -7.113141149E+01 -5.729469302E+01 -4.247991993E+01
 -2.689593739E+01 -1.344440196E+01 -2.297135314E-01 1.337748046E+01 2.602914931E+01
 3.729616287E+01 4.764687185E+01 5.713246214E+01 6.564363484E+01 7.348785152E+01
 8.067841621E+01 8.769093695E+01 9.432650873E+01 1.007188888E+02 1.069301523E+02
 1.124668118E+02 1.176378048E+02 1.223052720E+02 1.265180086E+02 1.300698060E+02
 1.327876729E+02 1.347601483E+02 1.356171280E+02 1.348623795E+02 1.322317135E+02
 1.279635442E+02 1.235258261E+02 1.198759000E+02 1.226382102E+02 7.300676257E+01
 2.909655318E+01 4.145288135E+01 4.389543183E+01 4.425401158E+01 4.442049017E+01
 4.449270971E+01 4.455251539E+01 4.464690091E+01 4.475685448E+01 4.487715709E+01
 4.504526338E+01 4.523235539E+01 4.537754334E+01 4.546158423E+01 4.548645870E+01
 4.549293967E+01 4.549838241E+01 4.546519043E+01 4.541932823E+01 4.535634816E+01
 4.528332516E+01 4.521046190E+01 4.513200297E+01 4.505755376E+01 4.498922703E+01
 4.492983915E+01 4.486697142E+01 4.479806707E+01 4.465779159E+01 4.365442528E+01
 3.862962644E+01
ZONE T="Slice: Y=-1.04683"
 STRANDID=13, SOLUTIONTIME=0
 I=221, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(DOUBLE DOUBLE DOUBLE )
 2.337411751E+00 2.334000634E+00 2.330582378E+00 2.327160349E+00 2.323736039E+00
 2.320313830E+00 2.316877862E+00 2.313449728E+00 2.310018599E+00 2.306582660E+00
 2.303148872E+00 2.299702532E+00 2.296268217E+00 2.292828107E+00 2.289385932E+00
 2.285937009E+00 2.282494167E+00 2.279053247E+00 2.275602772E+00 2.272159061E+00
 2.268715404E+00 2.265264544E+00 2.261818311E+00 2.258373138E+00 2.254925060E+00
 2.251477986E+00 2.248030718E+00 2.244585177E+00 2.241138442E+00 2.237691215E+00
 2.234246038E+00 2.230800696E+00 2.227354536E+00 2.223909475E+00 2.220465821E+00
 2.217021125E+00 2.213576758E+00 2.210133781E+00 2.206691629E+00 2.203249037E+00
 2.199807241E+00 2.196366856E+00 2.192927298E+00 2.189487920E+00 2.186049313E+00
 2.182611792E+00 2.179175866E+00 2.175740837E+00 2.172308197E+00 2.168877323E+00
 2.165445065E+00 2.162018791E+00 2.158593303E+00 2.155165130E+00 2.151743779E+00
 2.148321285E+00 2.144900462E+00 2.141482360E+00 2.138069722E+00 2.134657841E+00
 2.131250686E+00 2.127841496E+00 2.124437149E+00 2.121036220E+00 2.117635269E+00
 2.114234782E+00 2.110842045E+00 2.107444720E+00 2.104054985E+00 2.100667091E+00
 2.097275470E+00 2.093892148E+00 2.090507415E+00 2.087124936E+00 2.083746032E+00
 2.080369524E+00 2.076993267E+00 2.073624721E+00 2.070261349E+00 2.066909155E+00
 2.065890142E+00 2.064872117E+00 2.063858251E+00 2.062846322E+00 2.061835952E+00
 2.060829377E+00 2.059833052E+00 2.058839717E+00 2.057857929E+00 2.056886975E+00
 2.055932302E+00 2.055005531E+00 2.054120956E+00 2.053341314E+00 2.052787966E+00
 2.052783068E+00 2.053230519E+00 2.053910207E+00 2.054773399E+00 2.055698196E+00
 2.056660146E+00 2.057644883E+00 2.058643650E+00 2.059654832E+00 2.060680634E+00
 2.061711730E+00 2.062747406E+00 2.063785750E+00 2.064825782E+00 2.065864601E+00
 2.066909156E+00 2.070354048E+00 2.073805754E+00 2.077260886E+00 2.080718053E+00
 2.084174995E+00 2.087632638E+00 2.091089060E+00 2.094545850E+00 2.098000986E+00
 2.101456921E+00 2.104911533E+00 2.108366002E+00 2.111821148E+00 2.115275913E+00
 2.118730024E+00 2.122184941E+00 2.125638541E+00 2.129092073E+00 2.132547063E+00
 2.136000689E+00 2.139454585E+00 2.142908964E+00 2.146362832E+00 2.149816993E+00
 2.153269989E+00 2.156722769E+00 2.160175113E+00 2.163625879E+00 2.167076970E+00
 2.170526890E+00 2.173974150E+00 2.177421255E+00 2.180864888E+00 2.184308749E+00
 2.187747460E+00 2.191182671E+00 2.194614940E+00 2.198040797E+00 2.201462330E+00
 2.204878278E+00 2.208291992E+00 2.211697850E+00 2.215097909E+00 2.218493220E+00
 2.221877715E+00 2.225263412E+00 2.228636303E+00 2.232010527E+00 2.235370965E+00
 2.238731015E+00 2.242091618E+00 2.245444678E+00 2.248792709E+00 2.252140501E+00
 2.255491782E+00 2.258832650E+00 2.262182627E+00 2.265535154E+00 2.268888183E+00
 2.272254109E+00 2.275614712E+00 2.278996184E+00 2.282370332E+00 2.285765627E+00
 2.289169135E+00 2.292585434E+00 2.296012285E+00 2.299444980E+00 2.302888518E+00
 2.306334920E+00 2.309788014E+00 2.313243466E+00 2.316699789E+00 2.320157348E+00
 2.323614020E+00 2.327069091E+00 2.330519911E+00 2.333968322E+00 2.337411778E+00
 2.337411730E+00 2.337411732E+00 2.337411735E+00 2.337411737E+00 2.337411739E+00
 2.337411742E+00 2.337411744E+00 2.337411746E+00 2.337411748E+00 2.337411751E+00
 2.337411753E+00 2.337411755E+00 2.337411748E+00 2.337411742E+00 2.337411735E+00
 2.337411729E+00 2.337411722E+00 2.337411716E+00 2.337411708E+00 2.337411699E+00
 2.337411691E+00 2.337411682E+00 2.337411674E+00 2.337411669E+00 2.337411676E+00
 2.337411683E+00 2.337411691E+00 2.337411698E+00 2.337411705E+00 2.337411713E+00
 2.337411751E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00 -1.046829268E+00
 -1.046829268E+00
 4.124727228E+01 2.901243301E+01 1.186453194E+01 -4.110167054E+00 -1.940566195E+01
 -3.012075789E+01 -4.103071668E+01 -5.417871910E+01 -6.471934896E+01 -7.534753421E+01
 -7.983063740E+01 -8.597430195E+01 -9.842568399E+01 -1.066968311E+02 -1.079570605E+02
 -1.116983751E+02 -1.226952535E+02 -1.205045364E+02 -1.186598720E+02 -1.287673780E+02
 -1.271970262E+02 -1.246036002E+02 -1.279276359E+02 -1.266854990E+02 -1.266918824E+02
 -1.256394270E+02 -1.231371177E+02 -1.237903010E+02 -1.230888784E+02 -1.211050638E+02
 -1.206227929E+02 -1.194292661E+02 -1.172373574E+02 -1.160566263E+02 -1.162736029E+02
 -1.161466156E+02 -1.156860535E+02 -1.164755129E+02 -1.173065931E+02 -1.172757924E+02
 -1.181234053E+02 -1.186384254E+02 -1.171332068E+02 -1.160153429E+02 -1.171698186E+02
 -1.185946064E+02 -1.191892409E+02 -1.180568746E+02 -1.155341211E+02 -1.157626561E+02
 -1.123827123E+02 -1.049872694E+02 -1.049664051E+02 -1.030072373E+02 -9.626152772E+01
 -9.393947902E+01 -9.255498424E+01 -8.830331846E+01 -8.123522086E+01 -7.333356168E+01
 -6.680664766E+01 -6.068103487E+01 -5.220123962E+01 -4.368635747E+01 -3.682460184E+01
 -2.868522437E+01 -2.028759095E+01 -1.114958755E+01 -3.501495294E-01 8.300693393E+00
 1.687928723E+01 2.690193219E+01 3.642195610E+01 4.640843568E+01 5.705111147E+01
 6.701641340E+01 7.721836237E+01 8.896575069E+01 1.020986540E+02 1.153032260E+02
 1.261686036E+02 1.349386280E+02 1.437962695E+02 1.524791300E+02 1.614789343E+02
 1.741024995E+02 1.905174081E+02 2.077679796E+02 2.279137890E+02 2.566631340E+02
 2.933029442E+02 3.363094252E+02 3.919496981E+02 4.304504767E+02 3.563842617E+02
 1.240291618E+02 -1.386138516E+02 -3.528464760E+02 -4.713694117E+02 -4.908445821E+02
 -5.008412042E+02 -5.096696903E+02 -5.172284294E+02 -5.237179521E+02 -5.209106319E+02
 -5.060140780E+02 -4.858805155E+02 -4.659346078E+02 -4.517246619E+02 -4.541514108E+02
 -4.648416858E+02 -4.406793264E+02 -3.945382615E+02 -3.612777042E+02 -3.337978002E+02
 -3.108837144E+02 -2.895756618E+02 -2.680340288E+02 -2.487612262E+02 -2.349937157E+02
 -2.221868595E+02 -2.103981412E+02 -2.020416964E+02 -1.923558553E+02 -1.840464020E+02
 -1.800513544E+02 -1.752584872E+02 -1.734909782E+02 -1.779911375E+02 -1.780259981E+02
 -1.778439280E+02 -1.807088834E+02 -1.805456326E+02 -1.793729423E+02 -1.793615721E+02
 -1.803594936E+02 -1.798540666E+02 -1.856789310E+02 -1.927784006E+02 -1.928034262E+02
 -1.979806117E+02 -2.014643600E+02 -1.993721992E+02 -1.986526805E+02 -1.969642325E+02
 -1.942340373E+02 -1.896931435E+02 -1.832721193E+02 -1.750041068E+02 -1.644711034E+02
 -1.531447272E+02 -1.423522323E+02 -1.302893317E+02 -1.163635437E+02 -1.016307658E+02
 -8.562198713E+01 -7.047761600E+01 -5.521919008E+01 -4.014299675E+01 -2.502313856E+01
 -9.976694693E+00 2.341631087E+00 1.414292046E+01 2.586296111E+01 3.663861089E+01
 4.660571606E+01 5.631894259E+01 6.529340113E+01 7.347945698E+01 8.145726475E+01
 8.891501186E+01 9.622824167E+01 1.031083857E+02 1.095612216E+02 1.156970612E+02
 1.209914954E+02 1.257268140E+02 1.297672426E+02 1.332959717E+02 1.361290556E+02
 1.382605865E+02 1.398482782E+02 1.403477126E+02 1.393862188E+02 1.368175873E+02
 1.326581883E+02 1.279893515E+02 1.240899408E+02 1.254515302E+02 7.654324998E+01
 3.419180492E+01 4.489051002E+01 4.614890129E+01 4.633676967E+01 4.639080031E+01
 4.644866918E+01 4.650508760E+01 4.658079414E+01 4.671274674E+01 4.684831850E+01
 4.699944089E+01 4.717650351E+01 4.731358743E+01 4.740480841E+01 4.742003911E+01
 4.741572047E+01 4.743248702E+01 4.741295081E+01 4.734658102E+01 4.727767906E+01
 4.721966720E+01 4.712535659E+01 4.704034679E+01 4.696090196E+01 4.689311039E+01
 4.684422571E+01 4.679426708E+01 4.677249181E+01 4.647258927E+01 4.529015308E+01
 4.124727228E+01
ZONE T="Slice: Y=-0.974634"
 STRANDID=14, SOLUTIONTIME=0
 I=221, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(DOUBLE DOUBLE DOUBLE )
 2.303749045E+00 2.300064052E+00 2.296375331E+00 2.292683037E+00 2.288988313E+00
 2.285293224E+00 2.281588886E+00 2.277886702E+00 2.274182483E+00 2.270476128E+00
 2.266768092E+00 2.263051814E+00 2.259342707E+00 2.255629492E+00 2.251913665E+00
 2.248192330E+00 2.244475203E+00 2.240758850E+00 2.237035600E+00 2.233316495E+00
 2.229597945E+00 2.225873836E+00 2.222151370E+00 2.218430679E+00 2.214708539E+00
